날짜,노선번호,역/정류장명,승차인원,하차인원,교통수단
20230905,경부선,평택지제,4613,4562,지하철
20230905,경부선,평택,14194,14719,지하철
20230905,경부선,성환,7441,7350,지하철
20230905,경부선,직산,1016,978,지하철
20230905,경부선,두정,8902,10079,지하철
20230905,경부선,천안,8073,7011,지하철
20230905,경부선,당정,7427,7014,지하철
20230905,경부선,서동탄,1668,1353,지하철
20230905,경부선,광명,3704,3174,지하철
20230905,경원선,이촌(국립중앙박물관),4371,3392,지하철
20230905,경원선,서빙고,2547,2294,지하철
20230905,경원선,한남,4540,4265,지하철
20230905,경원선,옥수,68,48,지하철
20230905,경원선,응봉,2133,1788,지하철
20230905,경원선,왕십리(성동구청),17829,17573,지하철
20230905,경원선,청량리(서울시립대입구),16258,17596,지하철
20230905,경원선,외대앞,11556,11626,지하철
20230905,경원선,신이문,9263,8611,지하철
20230905,경원선,석계,8528,9610,지하철
20230905,경원선,광운대,10438,9989,지하철
20230905,경원선,월계,9033,8328,지하철
20230905,경원선,녹천,5140,4231,지하철
20230905,경원선,창동,2,0,지하철
20230905,경원선,방학,10732,10350,지하철
20230905,경원선,도봉,6448,6189,지하철
20230905,경원선,도봉산,7748,5157,지하철
20230905,경원선,망월사,10721,10751,지하철
20230905,경원선,회룡,14327,14069,지하철
20230905,경원선,의정부,19133,19800,지하철
20230905,경원선,가능,7216,6970,지하철
20230905,경원선,녹양,4892,4671,지하철
20230905,경원선,양주,8352,8137,지하철
20230905,경원선,덕계,5479,4668,지하철
20230905,경원선,덕정,7009,6629,지하철
20230905,경원선,지행,7092,7044,지하철
20230905,경원선,동두천중앙,3453,3389,지하철
20230905,경원선,보산,1689,1843,지하철
20230905,경원선,동두천,2855,3048,지하철
20230905,경원선,소요산,2617,2262,지하철
20230905,경의선,서울역,5354,6699,지하철
20230905,경의선,신촌,1193,1575,지하철
20230905,경의선,효창공원앞,3890,4150,지하철
20230905,경의선,공덕,4418,3774,지하철
20230905,경의선,서강대,2674,2762,지하철
20230905,경의선,홍대입구,2032,2354,지하철
20230905,경의선,가좌,6711,6360,지하철
20230905,경의선,디지털미디어시티,3222,3071,지하철
20230905,경의선,수색,3606,3782,지하철
20230905,경의선,화전,4023,3835,지하철
20230905,경의선,강매,3732,3156,지하철
20230905,경의선,행신,9133,9070,지하철
20230905,경의선,능곡,5556,5068,지하철
20230905,경의선,곡산,745,778,지하철
20230905,경의선,백마,8364,7961,지하철
20230905,경의선,풍산,6475,6140,지하철
20230905,경의선,일산,11865,11596,지하철
20230905,경의선,탄현,8965,8427,지하철
20230905,경의선,야당,9114,9059,지하철
20230905,경의선,운정,8236,7456,지하철
20230905,경의선,금릉,5997,5697,지하철
20230905,경의선,금촌,6847,6774,지하철
20230905,경의선,월롱,2751,2556,지하철
20230905,경의선,파주,1794,1478,지하철
20230905,경의선,문산,5559,5485,지하철
20230905,경의선,임진강,16,16,지하철
20230905,경의선,운천,3,4,지하철
20230905,경인선,개봉,24268,23609,지하철
20230905,경인선,오류동,12631,11801,지하철
20230905,경인선,역곡,31199,31058,지하철
20230905,경인선,부천,33659,33507,지하철
20230905,경인선,송내,29881,29833,지하철
20230905,경인선,부평,28793,30550,지하철
20230905,경인선,백운,8107,7852,지하철
20230905,경인선,동암,17193,17249,지하철
20230905,경인선,주안,20872,19151,지하철
20230905,경인선,제물포,12262,11731,지하철
20230905,경인선,동인천,15079,14141,지하철
20230905,경인선,인천,3812,2901,지하철
20230905,경인선,구일,7745,7563,지하철
20230905,경인선,소사,8941,8717,지하철
20230905,경인선,부개,9734,9123,지하철
20230905,경인선,간석,6389,6091,지하철
20230905,경인선,도원,3620,3793,지하철
20230905,경인선,온수(성공회대입구),7347,6866,지하철
20230905,경인선,중동,10093,9490,지하철
20230905,경인선,도화,4674,4240,지하철
20230905,경춘선,신내,2623,2445,지하철
20230905,경춘선,갈매,3521,3083,지하철
20230905,경춘선,별내,3523,3433,지하철
20230905,경춘선,퇴계원,3961,3679,지하철
20230905,경춘선,사릉,2660,2591,지하철
20230905,경춘선,금곡,1687,1672,지하철
20230905,경춘선,평내호평,7180,6926,지하철
20230905,경춘선,천마산,1743,1623,지하철
20230905,경춘선,마석,4472,4268,지하철
20230905,경춘선,대성리,550,455,지하철
20230905,경춘선,청평,1821,1785,지하철
20230905,경춘선,상천,332,315,지하철
20230905,경춘선,가평,1846,1861,지하철
20230905,경춘선,굴봉산,151,140,지하철
20230905,경춘선,백양리,111,103,지하철
20230905,경춘선,강촌,522,494,지하철
20230905,경춘선,김유정,334,317,지하철
20230905,경춘선,남춘천,2555,2638,지하철
20230905,경춘선,춘천,1830,1661,지하철
20230905,공항철도 1호선,서울역,12175,10423,지하철
20230905,공항철도 1호선,공덕,2898,3890,지하철
20230905,공항철도 1호선,홍대입구,12544,12418,지하철
20230905,공항철도 1호선,디지털미디어시티,16739,15651,지하철
20230905,공항철도 1호선,마곡나루(서울식물원),12364,11568,지하철
20230905,공항철도 1호선,김포공항,10839,5998,지하철
20230905,공항철도 1호선,계양,14377,13551,지하철
20230905,공항철도 1호선,검암,7610,7675,지하철
20230905,공항철도 1호선,청라국제도시,8073,7584,지하철
20230905,공항철도 1호선,운서,9343,9774,지하철
20230905,공항철도 1호선,공항화물청사,2525,2707,지하철
20230905,공항철도 1호선,인천공항1터미널,12940,11689,지하철
20230905,공항철도 1호선,인천공항2터미널,6416,5270,지하철
20230905,공항철도 1호선,영종,4179,4314,지하철
20230905,과천선,선바위,9073,8083,지하철
20230905,과천선,경마공원,1858,1857,지하철
20230905,과천선,대공원,2782,2954,지하철
20230905,과천선,과천,7274,6647,지하철
20230905,과천선,정부과천청사,12604,13199,지하철
20230905,과천선,인덕원,27103,28179,지하철
20230905,과천선,평촌,20744,20126,지하철
20230905,과천선,범계,29147,29199,지하철
20230905,분당선,선릉,15803,23567,지하철
20230905,분당선,한티,17000,18206,지하철
20230905,분당선,도곡,8787,8563,지하철
20230905,분당선,구룡,3123,2993,지하철
20230905,분당선,개포동,5569,5845,지하철
20230905,분당선,대모산입구,6903,6545,지하철
20230905,분당선,수서,15841,16673,지하철
20230905,분당선,복정,1,0,지하철
20230905,분당선,수원,8810,7701,지하철
20230905,분당선,서울숲,13300,13450,지하철
20230905,분당선,압구정로데오,20677,22616,지하철
20230905,분당선,강남구청,11164,12636,지하철
20230905,분당선,선정릉,9568,9804,지하철
20230905,분당선,가천대,14725,15477,지하철
20230905,분당선,태평,14632,14086,지하철
20230905,분당선,모란,21734,21548,지하철
20230905,분당선,야탑,27382,29116,지하철
20230905,분당선,서현,25323,25979,지하철
20230905,분당선,수내,15370,15780,지하철
20230905,분당선,정자,20325,21241,지하철
20230905,분당선,미금,16400,17703,지하철
20230905,분당선,오리,12567,10457,지하철
20230905,분당선,이매,6449,6039,지하철
20230905,분당선,보정,3094,2710,지하철
20230905,분당선,죽전,15994,17488,지하철
20230905,분당선,구성,5623,5886,지하철
20230905,분당선,신갈,5437,5268,지하철
20230905,분당선,기흥,12591,11765,지하철
20230905,분당선,상갈,6147,5848,지하철
20230905,분당선,청명,5140,5082,지하철
20230905,분당선,영통,9851,10040,지하철
20230905,분당선,망포,17060,16485,지하철
20230905,분당선,매탄권선,6100,5961,지하철
20230905,분당선,수원시청,13947,15109,지하철
20230905,분당선,매교,5573,5627,지하철
20230905,서해선,김포공항,2805,3442,지하철
20230905,서해선,원종,4251,4457,지하철
20230905,서해선,부천종합운동장,2631,1906,지하철
20230905,수인선,고색,5976,5641,지하철
20230905,수인선,오목천,5666,4882,지하철
20230905,수인선,어천,1231,1249,지하철
20230905,수인선,야목,455,494,지하철
20230905,수인선,사리,5728,5045,지하철
20230905,수인선,달월,120,64,지하철
20230905,수인선,월곶,2981,2738,지하철
20230905,수인선,소래포구,6140,5801,지하철
20230905,수인선,인천논현,6003,6328,지하철
20230905,수인선,호구포,4388,4606,지하철
20230905,수인선,남동인더스파크,2411,2733,지하철
20230905,수인선,원인재,4742,4821,지하철
20230905,수인선,연수,5037,4973,지하철
20230905,수인선,송도,2723,2436,지하철
20230905,수인선,인하대,8505,8088,지하철
20230905,수인선,숭의,4587,4264,지하철
20230905,수인선,신포,2014,2052,지하철
20230905,수인선,인천,1159,1820,지하철
20230905,신림선,샛강,3339,3784,지하철
20230905,신림선,대방,3068,2103,지하철
20230905,신림선,서울지방병무청,3191,3627,지하철
20230905,신림선,보라매,4449,4094,지하철
20230905,신림선,보라매공원,2413,2654,지하철
20230905,신림선,보라매병원,8829,9149,지하철
20230905,신림선,당곡,5014,5115,지하철
20230905,신림선,신림,1884,2617,지하철
20230905,신림선,서원,3901,3434,지하철
20230905,신림선,서울대벤처타운,9981,9411,지하철
20230905,신림선,관악산(서울대),3485,3733,지하철
20230905,안산선,산본,17588,18926,지하철
20230905,안산선,대야미,5439,4814,지하철
20230905,안산선,반월,4655,4537,지하철
20230905,안산선,상록수,17771,17950,지하철
20230905,안산선,한대앞,11099,11485,지하철
20230905,안산선,중앙,19878,20777,지하철
20230905,안산선,고잔,9832,9222,지하철
20230905,안산선,초지,5994,6170,지하철
20230905,안산선,안산,12481,11377,지하철
20230905,안산선,신길온천,2097,1947,지하철
20230905,안산선,정왕,11437,11670,지하철
20230905,안산선,오이도,9078,8950,지하철
20230905,안산선,수리산,4691,3836,지하철
20230905,우이신설선,북한산우이,3214,2886,지하철
20230905,우이신설선,솔밭공원,2960,2832,지하철
20230905,우이신설선,4.19민주묘지,4548,4610,지하철
20230905,우이신설선,가오리,4864,4912,지하철
20230905,우이신설선,화계,4135,3885,지하철
20230905,우이신설선,삼양,2288,2396,지하철
20230905,우이신설선,삼양사거리,2862,2901,지하철
20230905,우이신설선,솔샘,6878,6564,지하철
20230905,우이신설선,북한산보국문,7035,6950,지하철
20230905,우이신설선,정릉,5595,5089,지하철
20230905,우이신설선,성신여대입구(돈암),3998,4325,지하철
20230905,우이신설선,보문,1781,1793,지하철
20230905,우이신설선,신설동,2524,2448,지하철
20230905,일산선,원흥,12956,12565,지하철
20230905,일산선,삼송,21487,20706,지하철
20230905,일산선,원당,12266,11734,지하철
20230905,일산선,화정,19139,19501,지하철
20230905,일산선,대곡,3264,2439,지하철
20230905,일산선,백석,10929,11078,지하철
20230905,일산선,마두,8859,9085,지하철
20230905,일산선,정발산,7736,7841,지하철
20230905,일산선,주엽,10776,10936,지하철
20230905,일산선,대화,14996,11436,지하철
20230905,장항선,봉명,1475,1450,지하철
20230905,장항선,쌍용(나사렛대),3434,3211,지하철
20230905,장항선,아산,4438,3768,지하철
20230905,장항선,탕정,1637,1468,지하철
20230905,장항선,배방,1379,1225,지하철
20230905,장항선,온양온천,4414,4597,지하철
20230905,장항선,신창(순천향대),3132,3006,지하철
20230905,중앙선,회기,31207,30199,지하철
20230905,중앙선,중랑,6289,6042,지하철
20230905,중앙선,상봉(시외버스터미널),6329,5928,지하철
20230905,중앙선,망우,8546,8339,지하철
20230905,중앙선,양원,3624,3530,지하철
20230905,중앙선,구리,14565,14826,지하철
20230905,중앙선,도농,13093,11720,지하철
20230905,중앙선,양정,706,557,지하철
20230905,중앙선,덕소,6186,5979,지하철
20230905,중앙선,도심,2912,2267,지하철
20230905,중앙선,팔당,869,844,지하철
20230905,중앙선,운길산,705,725,지하철
20230905,중앙선,양수,2010,1987,지하철
20230905,중앙선,신원,245,216,지하철
20230905,중앙선,국수,835,805,지하철
20230905,중앙선,아신,645,645,지하철
20230905,중앙선,오빈,326,351,지하철
20230905,중앙선,양평,3091,3154,지하철
20230905,중앙선,원덕,409,375,지하철
20230905,중앙선,용문,3763,3803,지하철
20230905,중앙선,지평,75,81,지하철
20230906,1호선,서울역,54965,51861,지하철
20230906,1호선,시청,29038,29129,지하철
20230906,1호선,종각,43588,43723,지하철
20230906,1호선,종로3가,27754,24747,지하철
20230906,1호선,종로5가,26848,26593,지하철
20230906,1호선,동대문,11796,11346,지하철
20230906,1호선,신설동,15573,15244,지하철
20230906,1호선,제기동,18439,18633,지하철
20230906,1호선,청량리(서울시립대입구),22689,22094,지하철
20230906,1호선,동묘앞,8652,8768,지하철
20230906,2호선,시청,29821,28457,지하철
20230906,2호선,을지로입구,53346,55029,지하철
20230906,2호선,을지로3가,28148,27852,지하철
20230906,2호선,을지로4가,16187,16315,지하철
20230906,2호선,동대문역사문화공원(DDP),17069,19815,지하철
20230906,2호선,신당,15920,16535,지하철
20230906,2호선,상왕십리,16165,15751,지하철
20230906,2호선,왕십리(성동구청),17437,14976,지하철
20230906,2호선,한양대,16774,18797,지하철
20230906,2호선,뚝섬,25178,27120,지하철
20230906,2호선,성수,43459,47763,지하철
20230906,2호선,건대입구,37561,39483,지하철
20230906,2호선,구의(광진구청),26616,26309,지하철
20230906,2호선,강변(동서울터미널),31418,28975,지하철
20230906,2호선,잠실나루,17590,17096,지하철
20230906,2호선,잠실(송파구청),80127,80388,지하철
20230906,2호선,잠실새내,25552,25426,지하철
20230906,2호선,종합운동장,19955,22336,지하철
20230906,2호선,삼성(무역센터),62446,63280,지하철
